Line Name,Code,Español,English,Code-switching,ToDo
script|job.above-n-below.start:7,@03886FD4,"Entonces, ¿qué me dices, Oli? ¿Puedes hacer un {nameof VisualModel} de cómo interactúan todas las especies?","Anyhow, what do you say, Ollie? Can you make a {h}Visual Model{/h} of how all the species interact?",,TRUE
script|job.above-n-below.start:8,@FA8861A9,{@player}Me encantaría. Te informaré lo que averigüe.,{@player}      I'd love to. I'll let you know what I find out!,,TRUE
script|job.above-n-below.speciesScanned:0,@FD0FFEA9,"{@guide} Ahora que ya tenemos estas especies escaneadas y contadas, echémoslas al tanque de observación.","{@guide}        Now that we have these species scanned and counted, let's drop them in the observation tank.",,TRUE
script|job.above-n-below.experimentsCompleted:0,@1318FC1A,{@guide} Es hora de irse al laboratorio de modelización para mostrar cómo interactúan las focas y otras especies.,{@guide}        Time to head to the modeling lab to show how seals and other species interact.,,TRUE
script|job.above-n-below.modelCompleted:0,@C2206449,{@guide} Parece bien. {nameof @profArctic} te está esperando.,{@guide}        Looks good! {nameof @profArctic} is waiting.,,TRUE
script|job.above-n-below.catchScanNew:0,@9ACC9FBF,Dirígete al {nameof RS-4Y} y escanea las especies que hay allá.,{@guide}        Head to {nameof RS-4Y} and scan the species there.,,TRUE
script|job.above-n-below.catchCountNew:0,@02DF10A5,Cuenta las especies en el {nameof RS-4Y}.,{@guide}        Count the species in the {nameof RS-4Y}.,,TRUE
script|job.above-n-below.catchExperimentInteractions:0,@5DC7C824,{@guide} Coloca las focas en el tanque de observación con otras especies con que podrían interactuar desde el {nameof RS-4Y}.,{@guide}        Place seals in the observation tank with other species they could interact with from {nameof RS-4Y}.,,TRUE
script|job.above-n-below.catchCreateModel:0,@001E9B3B,{@guide}Toma lo que aprendis de la experimentación y crea un Modelo Visual de ello.,{@guide}        Take what you learned from experimentation and create a Visual Model out of it.,,TRUE
script|job.above-n-below.catchReportBack:0,@61C94F23,{@guide}        Informa a {nameof @profArctic}.,{@guide}        Report back to {nameof @profArctic}.,,TRUE
script|job.above-n-below.argue.intro:1,@82980B7C,{@profArctic} ¿Interactúan entre si las focas y las especies que viven en el fondo marino?,{@profArctic}   Do the seals and bottom-dwelling species interact?,,TRUE
script|job.above-n-below.argue.intro:2,@85981035,Sí,Yes,,TRUE
script|job.above-n-below.argue.intro:3,@84980EA2,No,No,,TRUE
script|job.above-n-below.argue.intro:4,@7F9806C3,Ahorita regreso,Let me get back to you.,,TRUE
script|job.above-n-below.argue.showClaimYes:0,@187C927D,{@profArctic}¿Puedo ver tu modelo?,{@profArctic}   Can I see your model?,,TRUE
script|job.above-n-below.argue.showClaimYes:2,@167C8F57,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.above-n-below.argue.showClaimYes:5,@137C8A9E,Ahorita regreso,Let me get back to you.,,TRUE
script|job.above-n-below.argue.unrelatedYes:1,@EE94A651,"{@profArctic} Eh... es interesante, Oli, pero no es muy relevante.","{@profArctic} Huh. That's interesting, Ollie, but it's not really relevant.",,TRUE
script|job.above-n-below.argue.retryYes:1,@89294605,"{@profArctic} Mm basándome en tu modelo, no estoy muy segura cómo.","{@profArctic}   Hmm, I'm not sure I see how based on your model.",,TRUE
script|job.above-n-below.argue.retryYes:2,@8629414C,¿Quieres intentarlo de nuevo?,Want to try again?,,TRUE
script|job.above-n-below.argue.showClaimNo:0,@1DFEE4A1,{@profArctic}¿Puedo ver tu modelo?,{@profArctic}   Can I see your model?,,TRUE
script|job.above-n-below.argue.showClaimNo:2,@1BFEE17B,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.above-n-below.argue.showClaimNo:5,@20FEE95A,Ahorita regreso,Let me get back to you.,,TRUE
script|job.above-n-below.argue.unrelatedNo:1,@95762877,"{@profArctic} Eh... es interesante, Oli, pero no es muy relevante.","{@profArctic} Huh. That's interesting, Ollie, but it's not really relevant.",,TRUE
script|job.above-n-below.argue.giveUp:0,@520BD5DF,"{@profArctic} No hay problema, Oli. Avísame cuando estés lista.","{@profArctic} No problem, Ollie. Just let me know when you're ready.",,TRUE
script|job.above-n-below.argue.giveUpNoClaim:0,@BDF90824,"{@profArctic} No hay problema, Oli. Avísame cuando estés lista.","{@profArctic} No problem, Ollie. Just let me know when you're ready.",,TRUE
script|job.above-n-below.argue.completeNo:1,@1D8F3DDC,"{@profArctic}¡Ay, esto es fascinante!","{@profArctic} Oh, this is fascinating!",,TRUE
script|job.above-n-below.argue.completeNo:2,@208F4295,Parece que las focas listadas y las otras especies no interactúan realmente...,So it seems the Ribbon Seals and the other species don't really interact...,,TRUE
script|job.above-n-below.argue.completeNo:3,@1F8F4102,"Excepto a través del detritus, supongo.","Except through detritus, I guess.",,TRUE
script|job.above-n-below.argue.completeNo:4,@1A8F3923,"Gracias, Oli. ¡Llevo años preguntándome sobre eso!","Thank you, Ollie. I've been wondering about that place for years!",,TRUE
script|job.arctic-cause-of-death.start:0,@9BF05BE4,{@arcticSci} ¡Ah! ¿Quieres más trabajo de detective?,{@arcticSci} Ah! Looking to do more detective work?,,TRUE
script|job.arctic-cause-of-death.start:1,@9CF05D77,{@player} Supongo que sí. Me he estado preguntando qué pudo haberle pasado a Linda.,{@player}    I guess so. I've been wondering about what could've happened to Linda.,,TRUE
script|job.arctic-cause-of-death.start:2,@9DF05F0A,¿Cómo murió? ¿Qué le ocurrió?,How did she die? What happened to her?,,TRUE
script|job.arctic-cause-of-death.start:3,@9EF0609D,"{@arcticSci} Me he estado preguntando lo mismo, Oli.","{@arcticSci} I've been wondering the same, Ollie.",,TRUE
script|job.arctic-cause-of-death.start:4,@97F05598,"Tengo dos teorías: malas condiciones del mar, o falta de comida.","I have two theories: poor water conditions, or a lack of food.",,TRUE
script|job.arctic-cause-of-death.start:5,@98F0572B,Tendrás que comprobar cada teoría y decidir cuál es la más probable.,You'll need to check into each theory and decide which is most plausible.,,TRUE
script|job.arctic-cause-of-death.start:9,@94F050DF,{@arcticSci} Ya sabemos que la Ballena Boreal come diatomeas y algas del hielo.,{@arcticSci}   We already know that {pluralnameof BowheadWhale} eat both diatoms and ice algae.,,TRUE
script|job.arctic-cause-of-death.start:10,@5562D6C5,Deben serte útil estos datos aquí.,This data should be useful to you here.,,TRUE
script|job.arctic-cause-of-death.start:16,@4F62CD53,"{@arcticSci}   Con mi trabajo, ya tuve las condiciones del agua que causan estrés a la Ballena Boreal .","{@arcticSci}   In my work, I've already obtained the water conditions that cause stress to Bowhead Whales.",,TRUE
script|job.arctic-cause-of-death.start:17,@4E62CBC0,Podrás compararlo con las condiciones del {h}Sitio W{/h}.,You'll be able to compare this to the conditions at {h}Site W{/h}.,,TRUE
script|job.arctic-cause-of-death.switchToJob:1,@677A506B,"{@arcticSci} ¡Me alegra verte regresar a este trabajo, Oli!","{@arcticSci}   Glad to see you returning to this job, Ollie!",,TRUE
script|job.arctic-cause-of-death.switchToJob:2,@687A51FE,{@player} Claro. Tenemos que averiguar qué le pasó a Linda.,{@player}      Of course. We need to find out what happened to Linda.,,TRUE
script|job.arctic-cause-of-death.switchToJob:3,@697A5391,"Aunque no tengo ni idea que comen estas ballenas, así que no estoy seguro de lo útil que seré.","Though I have no idea what these whales eat, so I'm not sure how helpful I'll be.",,TRUE
script|job.arctic-cause-of-death.switchToJob:4,@6A7A5524,"{@arcticSci} Ay, cielos. Lo siento, Oli. ¡Se me fue el avión de informarte la última vez!","{@arcticSci}    Oh dear. I'm sorry, Ollie. I meant to tell you last time!",,TRUE
script|job.arctic-cause-of-death.switchToJob:5,@6B7A56B7,"En el curso de mi trabajo, aprendi que estas ballenas comen diatomeas tal como algas del hielo.","In the course of my work, I've learned that these whales eat both diatoms and ice algae.",,TRUE
script|job.arctic-cause-of-death.switchToJob:6,@6C7A584A,"{@player} ¡Qué chido! Gracias, Profe.","{@player}       Oh, that's great! Thanks, Professor.",,TRUE
script|job.arctic-cause-of-death.switchToJob:12,@3E8C7C1B,{@arcticSci} Parece que ya tienes las condiciones del agua en el {h}Sitio W{/h}.,{@arcticSci}  It looks like you've obtained the water conditions at {h}Site W{/h}.,,TRUE
script|job.arctic-cause-of-death.switchToJob:13,@3D8C7A88,Puede compararlas con las condiciones del agua que estresan a la Ballena Boreal. Ver si coinciden.,You can compare those with the water conditions that stress the Bowhead Whales. See if it matches up.,,TRUE
script|job.arctic-cause-of-death.helpLost:0,@FF57E04D,{@player} Oye {nameof @guide}... Estoy un poco perdida.,{@player}  Hey {nameof @guide}... I'm a little lost.,,TRUE
script|job.arctic-cause-of-death.helpLost:1,@FE57DEBA,"{@guide} No te preocupes, Oli. Nuestra mapa y brújula están totalmente operativos.","{@guide}   Don't worry, O. Our map and compass are fully operational.",,TRUE
script|job.arctic-cause-of-death.helpLost:2,@FD57DD27,{@player} No. Quiero decir... ¿qué se supone que tenemos que hacer aquí?,{@player}   No. I mean... what are we supposed to do here?,,TRUE
script|job.arctic-cause-of-death.helpLost:3,@FC57DB94,"{@guide} Ah. Te encargaste de investigar cada una de las teorías de {nameof @arcticSci} sobre la muerte de Linda: condiciones del agua, o falta de alimento.","{@guide}    Ah. You have been tasked with investigating each of {nameof @arcticSci}'s theories about Linda's death: water conditions, or lack of food.",,TRUE
script|job.arctic-cause-of-death.helpLost:4,@FB57DA01,Seguirás necesitando más información para investigar cualquiera de las dos teorías.,You will still need more information in order to investigate either theory.,,TRUE
script|job.arctic-cause-of-death.helpLost:5,@FA57D86E,Comprueba tu {h}AQOS{/h} para ver a dónde ir a continuación.,Check your {h}AQOS{/h} to see where to go next.,,TRUE
script|job.arctic-cause-of-death.helpScanProbE:0,@B7C05DE4,"{@player} ¿Qué debemos hacer ahora, {nameof @guide}?","{@player} What should we do now, {nameof @guide}?",,TRUE
script|job.arctic-cause-of-death.helpScanProbE:1,@B8C05F77,{@guide} Necesitas investigar si las condiciones del agua fueron mortales para Linda.,{@guide}  You need to investigate whether the water conditions proved deadly for Linda.,,TRUE
script|job.arctic-cause-of-death.helpScanProbE:2,@B9C0610A,Intenta escanear la {h}sonda de química del agua{/h} para obtener más datos.,Try scanning the {h}water chemistry probe{/h} for more data.,,TRUE
script|job.arctic-cause-of-death.helpScanProbP:0,@7C3012CF,"{@player}  Sale, {nameof @guide}.¿Cuál es nuestro siguiente paso?","{@player}  Okay, {nameof @guide}. What's our next step?",,TRUE
script|job.arctic-cause-of-death.helpScanProbP:1,@7B30113C,{@player}  Debes determinar si Linda murió de hambre.,{@guide}   You need to determine if Linda died of starvation.,,TRUE
script|job.arctic-cause-of-death.helpScanProbP:2,@7E3015F5,Eso significa que tendrás que averiguar si su población alimenticio disminuyó.,That means you'll need to find out if her food population declined.,,TRUE
script|job.arctic-cause-of-death.helpScanProbP:3,@7D301462,Aquí no hay ninguna ballena viva que nos ayude a obtener datos sobre lo que comen las Ballenas Boreales...,There's no live whale here to help us obtain data on what Bowhead Whales eat...,,TRUE
script|job.arctic-cause-of-death.helpScanProbP:4,@78300C83,Así que sugeriría recopilar datos sobre todo.,So I would suggest gathering data on everything.,,TRUE
script|job.arctic-cause-of-death.helpScanProbP:5,@77300AF0,"{@player}  Lo tengo. Gracias, {nameof @guide}.","{@player}  Got it. Thanks, {nameof @guide}.",,TRUE
script|job.arctic-cause-of-death.helpReport:0,@69773DED,"De acuerdo, V. ¿Y ahora qué?","{@player}   Okay, V. What now?",,TRUE
script|job.arctic-cause-of-death.helpReport:1,@68773C5A,{@guide}    ¡Es hora de informar a {nameof @arcticSci}!,{@guide}    It's time to report back to {nameof @arcticSci}!,,TRUE
script|job.arctic-cause-of-death.helpReport:2,@67773AC7,{@guide}    ¡Es hora de informar a {nameof @arcticSci}!,Be sure to review your data and the hypotheses of {nameof @arcticSci} before presenting your findings.,,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:0,@519C2308,"{@guide} ¡Un trabajo adecuado, Oli!","{@guide}   Adequate work, O!",,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:1,@529C249B,"Por cierto, recibí una transmisión de {nameof @arcticSci}.","Incidentally, I've received a transmission from {nameof @arcticSci}.",,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:2,@539C262E,"Según sus datos, las Ballenas Boreales se alimentan de diatomeas y algas del hielo.","According to his data, Bowhead Whales eat both diatoms and ice algae.",,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:3,@549C27C1,Esto debería ayudarle en tu investigación.,This should help in your investigation!,,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:4,@559C2954,{@player} ....{nameof @guide}...,{@player}  ....{nameof @guide}...,,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:5,@569C2AE7,"¿Sí, Oli?","{@guide}   Yes, O?",,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:6,@579C2C7A,¿Esperaste a decirme esa información para que tuviera que reunir todos esos datos adicionales de la sonda?,{@player}   Did you wait to tell me this information so that I would have to gather all that extra data from the probe?,,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:7,@589C2E0D,{@guide} Procesando... procesando...,{@guide}    Processing... processing...,,TRUE
script|job.arctic-cause-of-death.giveWhaleEat:8,@499C1670,"{@player}No importa, V. Lo entiendo. Los datos son increíbles.","{@player}   Oh, never mind, V. I get it. Data is pretty awesome.",,TRUE
script|job.arctic-cause-of-death.giveWhaleStress:0,@68B041EE,"{@guide}¡Un trabajo satisfactorio, Oli!","{@guide} Satisfactory work, O!",,TRUE
script|job.arctic-cause-of-death.giveWhaleStress:1,@69B04381,"{@player} Gracias, V.","{@player} Thanks, V.",,TRUE
script|job.arctic-cause-of-death.giveWhaleStress:2,@66B03EC8,¿Y ahora qué hacemos?,So what should we do next?,,TRUE
script|job.arctic-cause-of-death.giveWhaleStress:3,@67B0405B,{@guide}  {nameof @arcticSci} me envió datos sobre las condiciones del agua que estresan a la ballena.,{@guide}  {nameof @arcticSci} has sent over data on the water conditions that stress the whale.,,TRUE
script|job.arctic-cause-of-death.giveWhaleStress:4,@6CB0483A,Tendrás que comparar sus datos con las condiciones del mar aquí.,You will need to compare his data to the water conditions here.,,TRUE
script|job.arctic-cause-of-death.reflectionTime:0,@4E9E6C9C,{@guide}    Parece que ya tienes suficientes datos para hacer una decisión educada sobre la muerte de Linda por falta de comida o por malas condiciones del agua.,{@guide}    It seems you now have gathered enough data to make an educated decision about whether Linda died due to lack of food or poor water conditions.,,TRUE
script|job.arctic-cause-of-death.reflectionTime:1,@4F9E6E2F,"Cuando creas saber qué hipótesis es la correcta, informa a {nameof @arcticSci}.","When you think you know which hypothesis is correct, report back to {nameof @arcticSci}.",,TRUE
script|job.arctic-cause-of-death.catchGetEnvironmentData:0,@F7EF165E,{@guide}    Recoge los datos químicos del mar con una sonda en el Sitio W.,{@guide}    Collect water chemistry data from a probe at Site W.,,TRUE
script|job.arctic-cause-of-death.catchGetHistPopulationData:0,@F85920C2,{@guide}    Recoge datos del historial de la población con una sonda en el Sitio W.,{@guide}    Collect population history data from a probe at Site W.,,TRUE
script|job.arctic-cause-of-death.catchGetCurrPopulationData:0,@CB54C9E2,{@guide}    Necesitamos tomar las poblaciones actuales de todos los organismos en el {h}sitio de la caida de ballena{/h}.,{@guide}    We need to collect the current populations of all organisms at the {h}whalefall site{/h}.,,TRUE
script|job.arctic-cause-of-death.catchReportBack:0,@46C9A4C2,"{@player}   ¿Y ahora qué, {nameof @guide}?","{@player}   What now, {nameof @guide}?",,TRUE
script|job.arctic-cause-of-death.catchReportBack:1,@47C9A655,{@guide}    ¡Tienes que volver a la estación y hablar con {nameof @arcticSci}!,{@guide}    You need to return to the station and talk to {nameof @arcticSci}!,,TRUE
script|job.arctic-cause-of-death.argue.intro:1,@8791B77D,{@arcticSci} Veamos. Hemos determinado que lo que causó la muerte de Linda fue un cambio en su suministro de alimentos.,{@arcticSci} Let's see. We've determined that a change in Linda's food supply is what caused her death.,,TRUE
