map.coralStation.name.short, , , "Coral Reef"
map.coralStation.name.header, , , "Station 2"
map.arcticStation.name, , , "Arctic Research Station"
map.arcticStation.name.short, , , "Arctic"
map.arcticStation.name.header, , , "Station 4"
map.bayouStation.name, , , "Bayou Research Station"
map.bayouStation.name.short, , , "Bayou"
map.bayouStation.name.header, , , "Station 3"
map.finalStation.name, , , "The Lower Depths"
map.rs-1a.name, , , "Site A: Rodeo Cove"
map.rs-1b.name, , , "Site B: Cliffside Oasis"
map.rs-1c.name, , , "Site C: Forested Lagoon"
map.rs-1d.name, , , "Site D: Mer's Horizon"
map.rs-2r.name, , , "Site R: Briny Beach"
map.rs-2v.name, , , "Site V: Serenity Meadow"
map.rs-2t.name, , , "Site T: Unknown"
map.rs-2s.name, , , "Site S: Restoration Reef"
map.rs-3n.name, , , "Site N: Ignis Collis Deeps"
map.rs-3o.name, , , "Site O: ERC Industries Rig"
map.rs-3p.name, , , "Site P: Trawling Bay"
map.rs-4w.name, , , "Site W: White Point"
map.rs-4x.name, , , "Site X: Río Hielo"
map.rs-4y.name, , , "Site Y: Ephemeral Impasse"
map.rs-4z.name, , , "Site Z: Frosted Sea"
map.ship.name.short, , , "Ship"
map.rs-1a.shortName, , , "Site A"
map.rs-1b.shortName, , , "Site B"
map.rs-1c.shortName, , , "Site C"
map.rs-1d.shortName, , , "Site D"
map.rs-2r.shortName, , , "Site R"
map.rs-2s.shortName, , , "Site S"
map.rs-2t.shortName, , , "Site T"
map.rs-2v.shortName, , , "Site V"
map.rs-3n.shortName, , , "Site N"
map.rs-3o.shortName, , , "Site O"
map.rs-3p.shortName, , , "Site P"
map.rs-4w.shortName, , , "Site W"
map.rs-4x.shortName, , , "Site X"
map.rs-4y.shortName, , , "Site Y"
map.rs-4z.shortName, , , "Site Z"
map.rs-0.name, , , "Site <sprite name=chl>: The Lower Depths"
map.rs-0.shortName, , , "Site <sprite name=chl>"
map.finalStation.name.short, , , "Lower Depths"
map.finalStation.name.header, , , "Station <sprite name=chl>"
map.rs-coral-interi.name, , , "Coral Research Station"
map.rs-kelp.name, , , "Kelp Research Station"
map.rs-bayou.name, , , "Bayou Research Station"
map.rs-arctic.name, , , "Arctic Research Station"
map.rs-1c-interior.name, , , "Kelp Station Interior"
map.rs-1c-interior.shortName, , , "Kelp Station Interior"
map.rs-1c-tut.name, , , "Dive Site C - Tutorial"
map.rs-1c-tut.shortName, , , "Site C (Tutorial)"
map.cabin.name.short, , , "Cabin"
map.cabin.name, , , "{player-name}'s Cabin"
map.kelpStation.desc, , , "The Great Channel Kelp Forest is a diverse area of many species of vegetation, and home to your family of kelp researchers."
map.coralStation.desc, , , "The rainbow reefs of coral, home to many diverse species including some troublesome invaders that have recently begun to compete for resources..."
map.bayouStation.desc, , , "The marshy bayou has adapted atop of massive oil rigs that rise from the depths of the thermal vents in the area."
map.arcticStation.desc, , , "The frigid arctic, where researchers explore the movements of bowhead whales and the resilient creatures of the frozen depths."
map.rs-1a.properName, , , "Rodeo Cove"
map.rs-1b.properName, , , "Cliffside Oasis"
map.rs-1c.properName, , , "Forested Lagoon"
map.rs-1d.properName, , , "Mer's Horizon"
map.rs-2r.properName, , , "Briny Beach"
map.rs-2s.properName, , , "Restoration Reef"
map.rs-2v.properName, , , "Serenity Meadow"
map.rs-3n.properName, , , "Ignis Collis Deeps"
map.rs-3o.properName, , , "ERC Industries Rig"
map.rs-3p.properName, , , "Trawling Bay"
map.rs-4w.properName, , , "White Point"
map.rs-4x.properName, , , "Río Hielo"
map.rs-4y.properName, , , "Ephemeral Impasse"
map.rs-4z.properName, , , "Frosted Sea"
map.rs-0.properName, , , "The Lower Depths"
map.unlock.shipRoom.header, , , "New Ship Room Unlocked!"
map.unlock.shipFeature.header, , , "New Ship Feature Unlocked!"
map.unlock.worldMap.desc, , , "You can now visit the World Map from the helm!"
map.unlock.stations.header, , , "New Stations Unlocked!"
map.unlock.stations.desc, , , "You can now visit new stations from your World Map!"
map.unlock.finalStation.header, , , "New Station Unlocked!"
map.unlock.finalStation.desc, , , "You can now visit {nameof FinalStation} from your World Map!"
world.rs-3o.cannotDive, , , "<size=80%>High Pressure Area"
modeling.tab.ecosystem, , , "Ecosystem"
modeling.tab.concept, , , "Visualize"
modeling.tab.sync, , , "Describe"
modeling.tab.predict, , , "Predict"
modeling.tab.intervene, , , "Intervene"
modeling.importing.organisms, , , "Importing Organisms..."
modeling.importing.facts, , , "Importing Behaviors..."
modeling.importing.historical, , , "Importing Environmental Data..."
modeling.importing.completed, , , "Import Completed."
modeling.importing.tolerances, , , "Importing Tolerances..."
modeling.importing.starting, , , "Processing Import..."
modeling.syncRegion.label, , , "Last {0} Years"
modeling.predictRegion.label, , , "Next {0} Years"
modeling.accuracy.label, , , "Model Accuracy"
modeling.newConceptualModel.header, , , "New Visualization Model"
modeling.newSyncModel.header, , , "New Descriptive Model"
modeling.newPredictModel.header, , , "New Predictive Model"
modeling.newInterveneModel.header, , , "New Intervention Model"
modeling.simulateButton, , , "Simulate"
modeling.predictButton, , , "Run Prediction"
modeling.interveneResetButton, , , "Reset"
modeling.interveneButton, , , "Run Intervention"
modeling.interveneAddButton, , , "Introduce New Organism"
modeling.missing.default, , , "Missing Data"
modeling.missing.organisms, , , "Missing Organisms"
modeling.missing.behaviors, , , "Missing Behaviors"
modeling.missing.historicalPopulations, , , "Missing Historical Populations"
modeling.missing.historicalWaterChem, , , "Missing Historical Environmental Data"
modeling.missing.historicalPopulationsAndWaterChem, , , "Missing Historical Populations and Water Chemistry"
modeling.missing.reproduction, , , "Reproduction Rate is Missing"
modeling.missing.reproduction.stressed, , , "Stressed Reproduction Rate is Missing"
modeling.missing.eat, , , "Eating Relationship is Missing"
modeling.missing.eat.stressed, , , "Stressed Eating Relationship is Missing"
modeling.missing.chem, , , "Environmental Interaction is Missing"
modeling.missing.chem.stressed, , , "Stressed Environmental Interaction is Missing"
modeling.missing.parasite, , , "Parasitic Relationship Missing"
modeling.missing.populationHistory, , , "Historical Population Missing"
modeling.missing.waterChemHistory, , , "Historical Environment Data Missing"
modeling.missing.stressRange, , , "Environmental Tolerances Missing"
modeling.noSyncPopup.header, , , "Low Accuracy"
modeling.noSyncPopup.description, , , "Your model cannot accurately describe the historical data. You may be missing:\n* Behaviors\n* Reproduction rate measurements\n* Environmental tolerances\n* Rate measurements when organisms are under stress"
modeling.noIntervenePopup.header, , , "Intervention Target not reached"
modeling.noIntervenePopup.description, , , "The projected population for this species is not within the target zone. Try:\n\n* Adjusting the population of introduced species\n* Adjusting the population of predators\n* Adjusting the population of food sources"
modeling.jobMode.label, , , "Active Job at Ecosystem"
modeling.wrongJobMode.label, , , "Ecosystem Unrelated to Active Job"
modeling.noJobMode.label, , , "No Active Job"
modeling.saveToAQOSButton, , , "Save Model to AQOS"
modeling.importFactsButton, , , "Import New Facts"
modeling.status.readyForImport, , , "New Facts Available to Import"
modeling.status.readyForExport, , , "Model Ready to Save to AQOS"
modeling.filter.header, , , "Filters"
modeling.filter.behavior, , , "Behaviors:"
modeling.filter.eats, , , "Eats"
modeling.filter.repro, , , "Reproduces"
modeling.filter.parasite, , , "Stresses"
modeling.filter.waterChem, , , "Water Chemistry:"
modeling.filter.o2co2, , , "O2/CO2"
modeling.intervene.target, , , "Intervention Target"
modeling.syncView.simulate, , , "Simulation"
modeling.syncView.evaluate, , , "Evaluation"
modeling.divergence.missingRepro, , , "Reproduction"
modeling.divergence.missingPredatorStress, , , "Stress rules on predators"
modeling.divergence.header, , , "Population Deviation Detected"
modeling.divergence.lower, , , "A <u>lower</u> population value means we are missing one or more of the following behaviors:"
modeling.divergence.higher, , , "A <u>higher</u> population value means we are missing one or more of the following behaviors:"
modeling.divergence.missingStress, , , "Stress behaviors"
modeling.divergence.missingPredatorRepro, , , "Predator Reproduction behaviors"
modeling.divergence.notEnoughPredators, , , "Not Enough Predators"
models.kelpStation.coolKelpForest.name, , , "Rodeo Cove Prediction"
models.kelpStation.coolKelpForest.description, , , "{critter-name}Bull Kelp{/critter-name} can still survive in {env-name}Site A{/env-name}."
models.kelpStation.urchinBarrenOtters.name, , , "Cliffside Oasis with Otters Model"
models.kelpStation.urchinBarrenOtters.description, , , "{env-name}Cliffside Oasis{/env-name} can be revived by adding {critter-name}Sea Otters{/critter-name}, who will eat the {critter-name}Urchins{/critter-name}."
models.kelpStation.urchinBarren.name, , , "Cliffside Oasis Prediction"
models.kelpStation.urchinBarren.description, , , "The {env-name}Cliffside Oasis{/env-name} Kelp population will remain low."
models.coralStation.sargLightPrediction.name, , , "Sargassum Covered Reef Light Predition"
models.coralStation.sargLightPrediction.description, , , "{critter-name}Sargassum{/critter-name} has been lowering the light levels in {env-name}Site R{/env-name}, causing {critter-name}Staghorn Coral{/critter-name} to become stressed."
models.coralStation.grouperFishingRate.name, , , "Red Grouper population prediction from number of Fishers."
models.coralStation.grouperFishingRate.description, , , "The {nameof RedGrouper} population can be safely sustained by significantly reducing the number of fishers."
models.bayouStation.deadZoneOxygen.name, , , "Oxygen Tracking Model in the Trawling Bay"
models.bayouStation.deadZoneOxygen.description, , , "{h}Cyanobacteria{/h} produces oxygen; {h}Decomposing Bacteria{/h} and {h}White Shrimp{/h} consume oxygen"
models.arcticStation.whaleFallStages.name, , , "Whale Fall Stages"
models.arcticStation.whaleFallStages.description, , , "Stage 1: Only free moving scavengers consume the whale's tissue\nStage 2: Zombie Worms and scavengers are present\nStage 3: Only {critter-name}Zombie Worms{/critter-name} are present"
models.arcticStation.whaleFallStages.sentence, , , "This model correlates the stages of whale fall to the presence of certain creatures."
models.kelpStation.energy.description, , , "{pluralnameof SeaOtter} eat {pluralnameof Urchin}, and {pluralnameof Urchin} eat {pluralnameof GiantKelp}."
models.coralStation.urchinFoePrediction.description, , , "Urchins will take over the reef and leave no Turf Grass for the other species."
models.coralStation.urchinFoePredication.name, , , "Urchin Takeover"
models.kelpStation.warmKelpForest.description, , , "{pluralnameof SeaOtter} eat {pluralnameof Urchin}, and {pluralnameof Urchin} eat {pluralnameof GiantKelp}."
models.urchinbarrensync.description, , , "The Giant Kelp here was overrun with Urchin."
models.kelpStation.urchinbarrensync.description, , , "The Giant Kelp here was all eaten by the urchins."
models.kelpforest.urchinbarrensync.description, , , "The Giant Kelp here was all eaten by the urchins."
models.coralStation.reefEdge.turtleVisual, , , "{pluralnameof LoggerheadTurtle} eat {pluralnameof QueenConch}, {pluralnameof Copepod}, and {pluralnameof WhiteShrimp}"
models.kelpStation.urchinBarren.sync, , , "{nameof Urchin} eating rates for {pluralnameof GiantKelp} line up with the historical data for Site B."
models.coralStation.grouperConcept, , , "{pluralnameof Fishers} are harvesting {pluralnameof RedGrouper}."
models.coralStation.grouperReproduction, , , "{pluralnameof Fishers} are harvesting {pluralnameof RedGrouper} too quickly for the groupers to reproduce."
models.coralStation.sargLightConcept, , , "{nameof Sargassum} consumes light in the {nameof SargassumCoveredReef}."
models.coralStation.SiteRPred, , , "The {nameof SargassumCoveredReef} will continue to lose {nameof StaghornCoral} as long as {nameof Sargassum} population continues to grow."
